STRATEGYKEY,TICKERNAME,ISIN,CCY,ACTIVE,LOCALE,DOCDATE,EXTERNALURL,Date from ecura DB,Status as of 21/9/2024,Days since last updated in TTS DB,Days since last updated from PDF File
111569,BlackRock Global Funds - Dynamic High Income Fund A2 USD,LU1564329032,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00001042K&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111569,BlackRock Global Funds - Dynamic High Income Fund A2 USD,LU1564329032,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00001042K&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19691,Schroder International Selection Fund Global Inflation Linked Bond A Accumulation EUR,LU0180781048,EUR,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR052DO&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19691,Schroder International Selection Fund Global Inflation Linked Bond A Accumulation EUR,LU0180781048,EUR,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR052DO&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111571,BlackRock Global Funds - Dynamic High Income Fund A6 USD,LU1564329115,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00001042L&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111571,BlackRock Global Funds - Dynamic High Income Fund A6 USD,LU1564329115,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00001042L&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111572,BlackRock Global Funds - Dynamic High Income Fund A6 EUR Hedged,LU1706154686,EUR,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00001042T&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111572,BlackRock Global Funds - Dynamic High Income Fund A6 EUR Hedged,LU1706154686,EUR,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00001042T&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111573,BlackRock Global Funds - Dynamic High Income Fund A6 GBP Hedged,LU1733224965,GBP,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00001042U&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111573,BlackRock Global Funds - Dynamic High Income Fund A6 GBP Hedged,LU1733224965,GBP,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00001042U&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111574,BlackRock Global Funds - Dynamic High Income Fund A6 HKD Hedged,LU1697837992,HKD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00001042S&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111574,BlackRock Global Funds - Dynamic High Income Fund A6 HKD Hedged,LU1697837992,HKD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00001042S&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19695,Schroder International Selection Fund Greater China A Accumulation USD,LU0140636845,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04JV5&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19695,Schroder International Selection Fund Greater China A Accumulation USD,LU0140636845,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04JV5&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111575,BlackRock Global Funds - Dynamic High Income Fund A8 AUD Hedged,LU1564329545,AUD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00001042P&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
111575,BlackRock Global Funds - Dynamic High Income Fund A8 AUD Hedged,LU1564329545,AUD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00001042P&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19699,Schroder International Selection Fund Hong Kong Dollar Bond A Accumulation HKD,LU0149525270,HKD,True,zh_CN,2012-11-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F0GBR05AA0&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4313
19699,Schroder International Selection Fund Hong Kong Dollar Bond A Accumulation HKD,LU0149525270,HKD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05AA0&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19699,Schroder International Selection Fund Hong Kong Dollar Bond A Accumulation HKD,LU0149525270,HKD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05AA0&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19704,Schroder International Selection Fund Hong Kong Equity A Accumulation HKD,LU0149534421,HKD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04MQ2&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19704,Schroder International Selection Fund Hong Kong Equity A Accumulation HKD,LU0149534421,HKD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04MQ2&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19709,Schroder International Selection Fund Korean Equity A Accumulation USD,LU0195148118,USD,False,zh_TW,2019-07-24,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR055QQ&documenttype=76&market=1447&investmenttype=1&frame=0,2019-07-01,Up to date,1909.0,1886
19709,Schroder International Selection Fund Korean Equity A Accumulation USD,LU0195148118,USD,False,en,2019-07-24,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR055QQ&documenttype=76&market=1447&investmenttype=1&frame=0,2019-07-01,Up to date,1909.0,1886
19709,Schroder International Selection Fund Korean Equity A Accumulation USD,LU0195148118,USD,False,ko_KR,2017-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=463&investmentid=F0GBR055QQ&documenttype=76&market=1447&investmenttype=1&frame=0,2019-07-01,date is not updated in fund universe,1909.0,2730
19712,Schroder International Selection Fund Latin American A Accumulation USD,LU0106259046,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AEA&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19712,Schroder International Selection Fund Latin American A Accumulation USD,LU0106259046,USD,True,zh_TW,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AEA&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
19712,Schroder International Selection Fund Latin American A Accumulation USD,LU0106259046,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AEA&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19712,Schroder International Selection Fund Latin American A Accumulation USD,LU0106259046,USD,True,en,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AEA&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
19713,Schroder International Selection Fund Asian Opportunities A Accumulation USD,LU0106259558,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AEU&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19713,Schroder International Selection Fund Asian Opportunities A Accumulation USD,LU0106259558,USD,True,zh_TW,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AEU&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
19713,Schroder International Selection Fund Asian Opportunities A Accumulation USD,LU0106259558,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AEU&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19713,Schroder International Selection Fund Asian Opportunities A Accumulation USD,LU0106259558,USD,True,en,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AEU&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
19715,Schroder International Selection Fund QEP Global Active Value A Accumulation USD,LU0203345920,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05TRC&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19715,Schroder International Selection Fund QEP Global Active Value A Accumulation USD,LU0203345920,USD,True,zh_TW,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05TRC&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
19715,Schroder International Selection Fund QEP Global Active Value A Accumulation USD,LU0203345920,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05TRC&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19715,Schroder International Selection Fund QEP Global Active Value A Accumulation USD,LU0203345920,USD,True,en,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05TRC&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
19720,Schroder International Selection Fund Taiwanese Equity A Accumulation USD,LU0270814014,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000000OYA&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
19720,Schroder International Selection Fund Taiwanese Equity A Accumulation USD,LU0270814014,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000000OYA&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
17197,Templeton BRIC Fund A(acc)EUR,LU0229946628,EUR,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR06IHY&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17197,Templeton BRIC Fund A(acc)EUR,LU0229946628,EUR,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR06IHY&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17197,Templeton BRIC Fund A(acc)EUR,LU0229946628,EUR,True,en,2014-03-31,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR06IHY&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3827
12523,Templeton China Fund A(acc)USD,LU0052750758,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04ARM&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
12523,Templeton China Fund A(acc)USD,LU0052750758,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARM&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17198,Templeton Eastern Europe Fund A(acc)EUR,LU0078277505,EUR,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04ARK&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17198,Templeton Eastern Europe Fund A(acc)EUR,LU0078277505,EUR,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARK&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17198,Templeton Eastern Europe Fund A(acc)EUR,LU0078277505,EUR,True,en,2014-03-31,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARK&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3827
17199,Templeton Eastern Europe Fund A(acc)USD,LU0231793349,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=FOGBR05JYD&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17199,Templeton Eastern Europe Fund A(acc)USD,LU0231793349,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=FOGBR05JYD&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17199,Templeton Eastern Europe Fund A(acc)USD,LU0231793349,USD,True,en,2014-03-31,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=FOGBR05JYD&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3827
17201,Templeton Emerging Markets Bond Fund A(Qdis)EUR,LU0152984307,EUR,True,zh_TW,2024-06-21,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05BHK&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Up to date,112.0,92
17201,Templeton Emerging Markets Bond Fund A(Qdis)EUR,LU0152984307,EUR,True,en,2024-06-21,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05BHK&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Up to date,112.0,92
17202,Templeton Emerging Markets Smaller Companies Fund A(acc)EUR,LU0300743431,EUR,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000000J5Z&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17202,Templeton Emerging Markets Smaller Companies Fund A(acc)EUR,LU0300743431,EUR,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000000J5Z&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17203,Templeton Emerging Markets Smaller Companies Fund A(acc)USD,LU0300738514,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000000J60&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17203,Templeton Emerging Markets Smaller Companies Fund A(acc)USD,LU0300738514,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000000J60&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17204,Franklin Euro Government Bond Fund A(Ydis)EUR,LU0093669546,EUR,True,zh_CN,2016-07-28,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F0GBR04ARQ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2977
17204,Franklin Euro Government Bond Fund A(Ydis)EUR,LU0093669546,EUR,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04ARQ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17204,Franklin Euro Government Bond Fund A(Ydis)EUR,LU0093669546,EUR,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARQ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17204,Franklin Euro Government Bond Fund A(Ydis)EUR,LU0093669546,EUR,True,en,2014-03-31,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARQ&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3827
17205,Franklin Euro High Yield Fund A(Ydis)EUR,LU0109395268,EUR,True,zh_CN,2014-04-17,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F0GBR04N7N&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3810
17205,Franklin Euro High Yield Fund A(Ydis)EUR,LU0109395268,EUR,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04N7N&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17205,Franklin Euro High Yield Fund A(Ydis)EUR,LU0109395268,EUR,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04N7N&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17205,Franklin Euro High Yield Fund A(Ydis)EUR,LU0109395268,EUR,True,en,2014-04-17,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04N7N&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3810
17207,Templeton Euroland Fund A (Acc) EUR,LU0093666013,EUR,True,zh_CN,2016-07-28,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F0GBR04ARE&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2977
17207,Templeton Euroland Fund A (Acc) EUR,LU0093666013,EUR,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04ARE&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17207,Templeton Euroland Fund A (Acc) EUR,LU0093666013,EUR,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARE&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17207,Templeton Euroland Fund A (Acc) EUR,LU0093666013,EUR,True,en,2014-03-31,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARE&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3827
17212,Templeton Global Balanced Fund A(acc)USD,LU0128525689,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04KWJ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17212,Templeton Global Balanced Fund A(acc)USD,LU0128525689,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04KWJ&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17215,Templeton Global Bond Fund A(Mdis)USD,LU0029871042,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04LHL&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17215,Templeton Global Bond Fund A(Mdis)USD,LU0029871042,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04LHL&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17217,Templeton Global Fund A(acc)USD,LU0128525929,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AR6&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17217,Templeton Global Fund A(acc)USD,LU0128525929,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AR6&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
12927,Templeton Global Income Fund A(acc)USD,LU0211326755,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05XB7&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
12927,Templeton Global Income Fund A(acc)USD,LU0211326755,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05XB7&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
12927,Templeton Global Income Fund A(acc)USD,LU0211326755,USD,True,en,2014-04-17,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05XB7&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,3810
10616,Templeton Global Total Return Fund A(acc)USD,LU0170475312,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04HRT&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
10616,Templeton Global Total Return Fund A(acc)USD,LU0170475312,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04HRT&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
15721,Templeton Latin America Fund A(Ydis)USD,LU0029865408,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04MQI&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
15721,Templeton Latin America Fund A(Ydis)USD,LU0029865408,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04MQI&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
17258,Templeton Thailand Fund A(acc)USD,LU0078275988,USD,False,zh_TW,2019-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04ARO&documenttype=76&market=1447&investmenttype=1&frame=0,2019-04-01,Up to date,2000.0,2000
17258,Templeton Thailand Fund A(acc)USD,LU0078275988,USD,False,en,2019-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARO&documenttype=76&market=1447&investmenttype=1&frame=0,2019-04-01,Up to date,2000.0,2000
17258,Templeton Thailand Fund A(acc)USD,LU0078275988,USD,False,en,2014-03-31,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04ARO&documenttype=76&market=0&investmenttype=1&frame=0,2019-04-01,date is not updated in fund universe,2000.0,3827
112247,Pictet - Robotics HP EUR,LU1279334996,EUR,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000WPZL&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
112247,Pictet - Robotics HP EUR,LU1279334996,EUR,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000WPZL&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
694499,PIMCO GIS Income Fund E Class JPY (Hedged) Income,IE000WYGJ8R2,JPY,True,zh_TW,2024-08-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00001EVTF&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Outdated,204.0,22
694499,PIMCO GIS Income Fund E Class JPY (Hedged) Income,IE000WYGJ8R2,JPY,True,en,2024-08-30,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00001EVTF&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Outdated,204.0,22
